Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-02-17 00:00:00-05:00,0.03916687151464878,0.039644673319016006,0.03725658331105405,0.0379728265106678,67728000,0.0,0.0
1999-02-18 00:00:00-05:00,0.039166877317296546,0.039644679192451036,0.037495033677669966,0.0385698564350605,70704000,0.0,0.0
1999-02-19 00:00:00-05:00,0.038212198409076706,0.04060028913506756,0.03773439646104843,0.0398840457201004,75360000,0.0,0.0
1999-02-22 00:00:00-05:00,0.04060027351397499,0.04107807527816742,0.037972823317815096,0.04012247174978256,205248000,0.0,0.0
1999-02-23 00:00:00-05:00,0.0410780787662767,0.042869144565533326,0.0386899887563289,0.04203276336193085,138096000,0.0,0.0
1999-02-24 00:00:00-05:00,0.04824236098886744,0.05015356527455389,0.0443016455791336,0.04537646844983101,612768000,0.0,0.0
1999-02-25 00:00:00-05:00,0.0472876496342952,0.048720139113361496,0.043226798174634075,0.04394396021962166,149136000,0.0,0.0
1999-02-26 00:00:00-05:00,0.04442176292508281,0.045854249020419534,0.04155587172073014,0.041913535445928574,172608000,0.0,0.0
1999-03-01 00:00:00-05:00,0.04298837343102212,0.043943977184143106,0.04012248118567218,0.04215290769934654,92160000,0.0,0.0
1999-03-02 00:00:00-05:00,0.04203277132226991,0.042272131776920734,0.04107808654581363,0.04179432988166809,55248000,0.0,0.0
1999-03-03 00:00:00-05:00,0.04203275572283949,0.04203275572283949,0.03868998172475792,0.03892842307686806,61392000,0.0,0.0
1999-03-04 00:00:00-05:00,0.04083871224876958,0.04107807262228855,0.037734379502923,0.03809204325079918,57360000,0.0,0.0
1999-03-05 00:00:00-05:00,0.03845062323754325,0.04036091118888013,0.03845062323754325,0.04024169221520424,78768000,0.0,0.0
1999-03-08 00:00:00-05:00,0.03916688232057588,0.04203277492358905,0.03845063892335452,0.040838729590177536,75888000,0.0,0.0
1999-03-09 00:00:00-05:00,0.040719505486074024,0.042749931999748386,0.040719505486074024,0.04215290769934654,143184000,0.0,0.0
1999-03-10 00:00:00-05:00,0.04274992384321753,0.04274992384321753,0.040838716701626955,0.041435740888118744,235344000,0.0,0.0
1999-03-11 00:00:00-05:00,0.0407195109641132,0.04143575436830441,0.03964468464255333,0.03964468464255333,54288000,0.0,0.0
1999-03-12 00:00:00-05:00,0.03988402651272447,0.03988402651272447,0.038212180006829716,0.03892842307686806,90768000,0.0,0.0
1999-03-15 00:00:00-05:00,0.03988401963576124,0.041078064217845815,0.03964465931121465,0.040600262582302094,108816000,0.0,0.0
1999-03-16 00:00:00-05:00,0.04083874421084958,0.04131654631809758,0.038928454796314314,0.039287034422159195,79152000,0.0,0.0
1999-03-17 00:00:00-05:00,0.039644668250146446,0.040360911358183114,0.038569845789417107,0.03952544927597046,51360000,0.0,0.0
1999-03-18 00:00:00-05:00,0.039644683280473325,0.04060028712932086,0.03868999844573089,0.04000326618552208,46320000,0.0,0.0
1999-03-19 00:00:00-05:00,0.03988403037458481,0.04131651665336517,0.03988403037458481,0.04012247174978256,105312000,0.0,0.0
1999-03-22 00:00:00-05:00,0.04095793331913193,0.041078071300691014,0.03892842307686806,0.03892842307686806,36672000,0.0,0.0
1999-03-23 00:00:00-05:00,0.03916686807977574,0.03916686807977574,0.035824093770109595,0.03654033690690994,163968000,0.0,0.0
1999-03-24 00:00:00-05:00,0.03630097955465317,0.03654033652386506,0.03486848987966082,0.03630097955465317,60864000,0.0,0.0
1999-03-25 00:00:00-05:00,0.036181761072210314,0.03821218729926179,0.036062538665198866,0.03677878528833389,40320000,0.0,0.0
1999-03-26 00:00:00-05:00,0.037256592672459586,0.04012248520489709,0.037256592672459586,0.04000326618552208,88272000,0.0,0.0
1999-03-29 00:00:00-05:00,0.041197292506694794,0.04215289249881291,0.040481046040733486,0.041197292506694794,65952000,0.0,0.0
1999-03-30 00:00:00-05:00,0.041316524714786376,0.04167510415313961,0.0374950322858264,0.037734389305114746,69504000,0.0,0.0
1999-03-31 00:00:00-05:00,0.03892843001068914,0.04083871820894911,0.0371373642179237,0.040360916405916214,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.040360912621695035,0.040600273007704975,0.03845062460254281,0.03916686773300171,30432000,0.0,0.0
1999-04-05 00:00:00-04:00,0.03868998872415574,0.039644673319016006,0.03773438511542128,0.0379728265106678,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.03833141393356166,0.0384506329373124,0.03630098748258945,0.037018146365880966,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.03725658017842491,0.040360913124980316,0.03701813880322716,0.04012247174978256,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.04036092765398738,0.04203277492358905,0.03988404473192497,0.040838729590177536,130128000,0.0,0.0
1999-04-09 00:00:00-04:00,0.04107807527816742,0.04107807527816742,0.03988403037458481,0.04012247174978256,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.03964468505230109,0.03964468505230109,0.03773439628333518,0.03845063969492912,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.03916688137782712,0.03916688137782712,0.03630099226020544,0.036898013204336166,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.036778793374185575,0.037615174769277615,0.03582410514354706,0.03582410514354706,48288000,0.0,0.0
1999-04-15 00:00:00-04:00,0.03677878528833389,0.03677878528833389,0.03582409726758446,0.03677878528833389,35856000,0.0,0.0
1999-04-16 00:00:00-04:00,0.0365403401114403,0.03856985072086252,0.0365403401114403,0.0379728265106678,38928000,0.0,0.0
1999-04-19 00:00:00-04:00,0.03845062453990536,0.03845062453990536,0.035824093394572945,0.03630097955465317,31296000,0.0,0.0
1999-04-20 00:00:00-04:00,0.036300979748536966,0.03773438161215285,0.0352261538337621,0.03558473661541939,67680000,0.0,0.0
1999-04-21 00:00:00-04:00,0.035584741986057516,0.036300985227274325,0.03534629716055245,0.03618176281452179,37488000,0.0,0.0
1999-04-22 00:00:00-04:00,0.03630099484835765,0.03630099484835765,0.03427148358315684,0.03462914749979973,227184000,0.0,0.0
1999-04-23 00:00:00-04:00,0.03450993022958495,0.034629152691811,0.03271886358454792,0.032958220690488815,126048000,0.0,0.0
1999-04-26 00:00:00-04:00,0.03295820207166228,0.03343508823475275,0.030569196685709978,0.03128635883331299,123504000,0.0,0.0
1999-04-27 00:00:00-04:00,0.03200261524790238,0.03486850456985338,0.031524813289147094,0.03462914749979973,226944000,0.0,0.0
1999-04-28 00:00:00-04:00,0.03486848623359122,0.03486848623359122,0.033315862145861255,0.03439068794250488,120096000,0.0,0.0
1999-04-29 00:00:00-04:00,0.03450990690775256,0.034629129289408,0.033674444888107675,0.03439068794250488,48144000,0.0,0.0
1999-04-30 00:00:00-04:00,0.034749270972937785,0.036300979628814165,0.03450991058682877,0.03486848995089531,99312000,0.0,0.0
1999-05-03 00:00:00-04:00,0.0352261535845362,0.0352261535845362,0.034152246691148115,0.03510693460702896,33840000,0.0,0.0
1999-05-04 00:00:00-04:00,0.035106946559123935,0.035106946559123935,0.032480414524148,0.03319665789604187,96048000,0.0,0.0
1999-05-05 00:00:00-04:00,0.033435091576468415,0.03391289338469505,0.031524803357443475,0.03391289338469505,144576000,0.0,0.0
1999-05-06 00:00:00-04:00,0.03367444357349081,0.034390686599926605,0.03224103850696724,0.033256251364946365,35616000,0.0,0.0
1999-05-07 00:00:00-04:00,0.03224104636982715,0.03367445178592579,0.03224104636982715,0.033435091376304626,25008000,0.0,0.0
1999-05-10 00:00:00-04:00,0.03319664998055957,0.03415225017488354,0.03319664998055957,0.033435091376304626,19680000,0.0,0.0
1999-05-11 00:00:00-04:00,0.034868491292005366,0.036300981025020565,0.0341522481337019,0.03522615507245064,171744000,0.0,0.0
1999-05-12 00:00:00-04:00,0.03558473642536105,0.0364211175461511,0.03510693466790499,0.03630097955465317,168480000,0.0,0.0
1999-05-13 00:00:00-04:00,0.03630097955465317,0.03725657965315718,0.03618175716053108,0.03630097955465317,69936000,0.0,0.0
1999-05-14 00:00:00-04:00,0.036300975758793395,0.036300975758793395,0.03391288623501079,0.03439068794250488,28464000,0.0,0.0
1999-05-17 00:00:00-04:00,0.033912903918312996,0.03606254979968071,0.03379368147449106,0.03606254979968071,35760000,0.0,0.0
1999-05-18 00:00:00-04:00,0.03642112516590148,0.038212191162532876,0.03534629903200033,0.037734389305114746,151536000,0.0,0.0
1999-05-19 00:00:00-04:00,0.03940624448196376,0.04083873133770388,0.035465528815632585,0.03606254979968071,451728000,0.0,0.0
1999-05-20 00:00:00-04:00,0.03630099185031213,0.03630099185031213,0.03188339017034927,0.03319665789604187,178176000,0.0,0.0
1999-05-21 00:00:00-04:00,0.032718841402031955,0.032718841402031955,0.03152479664273493,0.032480400055646896,303504000,0.0,0.0
1999-05-24 00:00:00-04:00,0.03271885003910928,0.03343509328102324,0.031883384384326745,0.032360270619392395,162624000,0.0,0.0
1999-05-25 00:00:00-04:00,0.032480405262259406,0.032958203628898765,0.032241044863818985,0.03259962424635887,130080000,0.0,0.0
1999-05-26 00:00:00-04:00,0.032480400055646896,0.03415224310499215,0.032480400055646896,0.032480400055646896,104736000,0.0,0.0
1999-05-27 00:00:00-04:00,0.03271885201541671,0.03271885201541671,0.03224105015397072,0.03224105015397072,82320000,0.0,0.0
1999-05-28 00:00:00-04:00,0.032718846646866646,0.032718846646866646,0.032241044863818985,0.03259962424635887,88656000,0.0,0.0
1999-06-01 00:00:00-04:00,0.03248040703941734,0.03271884843707085,0.03200260523022686,0.03271884843707085,98544000,0.0,0.0
1999-06-02 00:00:00-04:00,0.03271885237446299,0.03271885237446299,0.03152480721473694,0.03152480721473694,130128000,0.0,0.0
1999-06-03 00:00:00-04:00,0.032360270619392395,0.032599627626240704,0.032002606797195327,0.032360270619392395,41568000,0.0,0.0
1999-06-04 00:00:00-04:00,0.03259962424635887,0.032718846646866646,0.03236026726432675,0.03259962424635887,78912000,0.0,0.0
1999-06-07 00:00:00-04:00,0.03277847310745591,0.033435107122982956,0.03271886358454792,0.032958220690488815,125136000,0.0,0.0
1999-06-08 00:00:00-04:00,0.033077422380059146,0.03439068958638007,0.03295819999270488,0.03379366546869278,153312000,0.0,0.0
1999-06-09 00:00:00-04:00,0.03391288623501079,0.0351069309969021,0.03391288623501079,0.03439068794250488,95184000,0.0,0.0
1999-06-10 00:00:00-04:00,0.034390696862337936,0.034629138271085026,0.03415225203718219,0.034509915858507156,36096000,0.0,0.0
1999-06-11 00:00:00-04:00,0.03450990855732641,0.03462913094468068,0.03259962064972613,0.03379366546869278,61008000,0.0,0.0
1999-06-14 00:00:00-04:00,0.0338532732624269,0.03391288616132898,0.03224103969557597,0.032480400055646896,51648000,0.0,0.0
1999-06-15 00:00:00-04:00,0.032480400055646896,0.032718841402031955,0.03200259834919091,0.032480400055646896,49296000,0.0,0.0
1999-06-16 00:00:00-04:00,0.032958205168406064,0.03439069498703705,0.032480406779448315,0.033435091376304626,64416000,0.0,0.0
1999-06-17 00:00:00-04:00,0.03319664310848794,0.03367444481494392,0.032480400055646896,0.032480400055646896,74928000,0.0,0.0
1999-06-18 00:00:00-04:00,0.03271884510093949,0.03271884510093949,0.03128635883331299,0.03128635883331299,158736000,0.0,0.0
1999-06-21 00:00:00-04:00,0.03224106155415491,0.032958220690488815,0.031375332993090393,0.032958220690488815,83472000,0.0,0.0
1999-06-22 00:00:00-04:00,0.03295820704595759,0.03295820704595759,0.03164402396106979,0.032360270619392395,193056000,0.0,0.0
1999-06-23 00:00:00-04:00,0.03200262004611287,0.032958220690488815,0.03164403706153585,0.032958220690488815,210912000,0.0,0.0
1999-06-24 00:00:00-04:00,0.03319665387686269,0.03319665387686269,0.03200260873023971,0.03224105015397072,115200000,0.0,0.0
1999-06-25 00:00:00-04:00,0.03200260523022686,0.033077427839230324,0.03200260523022686,0.03271884843707085,73536000,0.0,0.0
1999-06-28 00:00:00-04:00,0.03379367883343133,0.03379367883343133,0.032480414524148,0.03319665789604187,109152000,0.0,0.0
1999-06-29 00:00:00-04:00,0.03367444692672246,0.03403210726052562,0.03319664519030276,0.033555224537849426,92688000,0.0,0.0
1999-06-30 00:00:00-04:00,0.034629133273459047,0.03654033690690994,0.0339128901366587,0.03654033690690994,269232000,0.0,0.0
1999-07-01 00:00:00-04:00,0.03654035191841131,0.03654035191841131,0.03271885867894973,0.03462914749979973,88992000,0.0,0.0
1999-07-02 00:00:00-04:00,0.035106940487202615,0.03713736683130264,0.034390697239186606,0.03713736683130264,224880000,0.0,0.0
1999-07-06 00:00:00-04:00,0.03749503213388787,0.03749503213388787,0.03677878885765117,0.03725658729672432,198096000,0.0,0.0
1999-07-07 00:00:00-04:00,0.03749502483445403,0.03749502483445403,0.03654033690690994,0.03654033690690994,63120000,0.0,0.0
1999-07-08 00:00:00-04:00,0.03677878326990525,0.03797282480380614,0.03558473831959607,0.0373758040368557,186048000,0.0,0.0
1999-07-09 00:00:00-04:00,0.03725658485528979,0.040838720015707444,0.03725658485528979,0.0405406691133976,211728000,0.0,0.0
1999-07-12 00:00:00-04:00,0.04298835812575288,0.04418240288502839,0.04131651166002999,0.042391337454319,401040000,0.0,0.0
1999-07-13 00:00:00-04:00,0.04286914477087679,0.0431075895838722,0.04060027715598773,0.042510565370321274,138864000,0.0,0.0
1999-07-14 00:00:00-04:00,0.0425105768597792,0.0434661807321595,0.04060028812914633,0.040838729590177536,137952000,0.0,0.0
1999-07-15 00:00:00-04:00,0.04119729816378386,0.042510562062375266,0.041078075766563416,0.041078075766563416,137040000,0.0,0.0
1999-07-16 00:00:00-04:00,0.041794313065393184,0.042272114768398504,0.04107807001772482,0.041913535445928574,103872000,0.0,0.0
1999-07-19 00:00:00-04:00,0.04203277492358905,0.04215291296002769,0.04060028812914633,0.040838729590177536,43632000,0.0,0.0
1999-07-20 00:00:00-04:00,0.04083871488917274,0.04083871488917274,0.0386899854710022,0.04012247174978256,178752000,0.0,0.0
1999-07-21 00:00:00-04:00,0.0396446661469064,0.0396446661469064,0.03773437828890151,0.03892842307686806,112080000,0.0,0.0
1999-07-22 00:00:00-04:00,0.038689991338746565,0.038689991338746565,0.036778787408530834,0.03713736683130264,213264000,0.0,0.0
1999-07-23 00:00:00-04:00,0.03701814441741835,0.03821218950209046,0.03701814441741835,0.03713736683130264,80256000,0.0,0.0
1999-07-26 00:00:00-04:00,0.038092052991542794,0.038092052991542794,0.03725658729672432,0.03725658729672432,60528000,0.0,0.0
1999-07-27 00:00:00-04:00,0.037256581636387204,0.03749502643732419,0.03677878326990525,0.0373758040368557,98592000,0.0,0.0
1999-07-28 00:00:00-04:00,0.03725658331105405,0.038450628315035026,0.037137364321635016,0.0379728265106678,244224000,0.0,0.0
1999-07-29 00:00:00-04:00,0.03725658931640508,0.038450634512852966,0.037018147882724436,0.03833141550421715,388800000,0.0,0.0
1999-07-30 00:00:00-04:00,0.038331420670225894,0.03940624358648517,0.0382121982291132,0.03845063969492912,452304000,0.0,0.0
1999-08-02 00:00:00-04:00,0.03845061987520633,0.03892842157469711,0.03821217853229717,0.03880920261144638,313344000,0.0,0.0
1999-08-03 00:00:00-04:00,0.03880920961671931,0.03880920961671931,0.03749502666068825,0.037853606045246124,255216000,0.0,0.0
1999-08-04 00:00:00-04:00,0.03809204743119524,0.038212185429803994,0.0377343836440674,0.037853606045246124,89952000,0.0,0.0
1999-08-05 00:00:00-04:00,0.03785361872444787,0.03845063969492912,0.03725659433755715,0.03845063969492912,240576000,0.0,0.0
1999-08-06 00:00:00-04:00,0.038331420670225894,0.03856986213604181,0.0382121982291132,0.03845063969492912,183984000,0.0,0.0
1999-08-09 00:00:00-04:00,0.03856986213604181,0.03892844164070715,0.0382121982291132,0.03845063969492912,31056000,0.0,0.0
1999-08-10 00:00:00-04:00,0.03868998498855274,0.040838714379929454,0.03845062460254281,0.03916686773300171,212064000,0.0,0.0
1999-08-11 00:00:00-04:00,0.039884041314706534,0.042272131776920734,0.0394062394194539,0.04179432988166809,197712000,0.0,0.0
1999-08-12 00:00:00-04:00,0.042032758067993156,0.0448986495217525,0.04179431670257955,0.04382382705807686,239616000,0.0,0.0
1999-08-13 00:00:00-04:00,0.04346617507016088,0.04430164079727295,0.04298837319621024,0.04334695264697075,84672000,0.0,0.0
1999-08-16 00:00:00-04:00,0.04370460878719456,0.04370460878719456,0.04024169628789764,0.04167509824037552,223440000,0.0,0.0
1999-08-17 00:00:00-04:00,0.04179432988166809,0.04251057321752255,0.04071950707906646,0.04179432988166809,193536000,0.0,0.0
1999-08-18 00:00:00-04:00,0.04131651380357889,0.043226801714790514,0.04048104832601157,0.04274991899728775,279888000,0.0,0.0
1999-08-19 00:00:00-04:00,0.04573503985263077,0.05421349353455894,0.04418241533093755,0.05182448774576187,1966992000,0.0,0.0
1999-08-20 00:00:00-04:00,0.051944626422438016,0.052302286839129006,0.04943639818659239,0.051347602158784866,353088000,0.0,0.0
1999-08-23 00:00:00-04:00,0.05063044311613011,0.05063044311613011,0.04657050595083002,0.04824235290288925,507984000,0.0,0.0
1999-08-24 00:00:00-04:00,0.047526113809991714,0.048481714168271635,0.04513802338730307,0.0480039156973362,398064000,0.0,0.0
1999-08-25 00:00:00-04:00,0.04812311906286782,0.04860092079488129,0.04585425180430906,0.04776453971862793,350352000,0.0,0.0
1999-08-26 00:00:00-04:00,0.04776455500086967,0.048481713918804036,0.04633206836024101,0.047048311680555344,275376000,0.0,0.0
1999-08-27 00:00:00-04:00,0.04800390086131711,0.05158603197185255,0.04776454048460436,0.04967574402689934,552384000,0.0,0.0
1999-08-30 00:00:00-04:00,0.050511223186556195,0.05146682692447505,0.04740688955931756,0.049496009945869446,158640000,0.0,0.0
1999-08-31 00:00:00-04:00,0.04967574801120149,0.05397412598554015,0.04872014787161296,0.05373568460345268,786864000,0.0,0.0
1999-09-01 00:00:00-04:00,0.05373568574760659,0.05373568574760659,0.050391992244246495,0.05122745782136917,565344000,0.0,0.0
1999-09-02 00:00:00-04:00,0.04955561305172821,0.050869796067019864,0.048481706044488856,0.050630439072847366,341088000,0.0,0.0
1999-09-03 00:00:00-04:00,0.05158604143832773,0.05230228467240316,0.0506304412000235,0.050989020615816116,258864000,0.0,0.0
1999-09-07 00:00:00-04:00,0.05182448674740077,0.05182448674740077,0.05051121926209092,0.05075057968497276,124416000,0.0,0.0
1999-09-08 00:00:00-04:00,0.050869796067019864,0.051227459870275875,0.050630439072847366,0.050630439072847366,170064000,0.0,0.0
1999-09-09 00:00:00-04:00,0.05110824115121242,0.05146682055384169,0.04895859251398065,0.049914196133613586,209472000,0.0,0.0
1999-09-10 00:00:00-04:00,0.05075057707687351,0.05134759787430203,0.050391994259737706,0.050630439072847366,167424000,0.0,0.0
1999-09-13 00:00:00-04:00,0.05086979979490159,0.05086979979490159,0.04848170959736463,0.04895859584212303,174432000,0.0,0.0
1999-09-14 00:00:00-04:00,0.04895859649572255,0.04895859649572255,0.04728766512988866,0.04752610996365547,250368000,0.0,0.0
1999-09-15 00:00:00-04:00,0.04692909506903603,0.04848171992556985,0.046570515565641735,0.04788469895720482,212736000,0.0,0.0
1999-09-16 00:00:00-04:00,0.04728765151091894,0.04776453762469932,0.046092691142811025,0.0466897152364254,158112000,0.0,0.0
1999-09-17 00:00:00-04:00,0.04639166660901033,0.046809858887675616,0.04489865181184715,0.04657049849629402,171648000,0.0,0.0
1999-09-20 00:00:00-04:00,0.0457350364708287,0.04633206068270235,0.04489865526556969,0.04489865526556969,229104000,0.0,0.0
1999-09-21 00:00:00-04:00,0.043943955017558683,0.044182396328555806,0.04000324199946343,0.040600262582302094,737328000,0.0,0.0
1999-09-22 00:00:00-04:00,0.04060027786934744,0.041794322901020566,0.03821218780600117,0.04155588150024414,375984000,0.0,0.0
1999-09-23 00:00:00-04:00,0.04167509332727574,0.04179431571537045,0.037734379502923,0.03809204325079918,379584000,0.0,0.0
1999-09-24 00:00:00-04:00,0.038212199266969234,0.03916688417030866,0.03200261524790238,0.03462914749979973,684912000,0.0,0.0
1999-09-27 00:00:00-04:00,0.03689800427893685,0.03749502849506043,0.03462913665427097,0.03677878528833389,432000000,0.0,0.0
1999-09-28 00:00:00-04:00,0.03683839132033805,0.04060027351397499,0.03677878183064065,0.04012247174978256,413184000,0.0,0.0
1999-09-29 00:00:00-04:00,0.04095795104303794,0.04251057583654755,0.03630099226020544,0.036898013204336166,594048000,0.0,0.0
1999-09-30 00:00:00-04:00,0.03821218729926179,0.03940623231510046,0.03630098347922176,0.03677878528833389,342528000,0.0,0.0
1999-10-01 00:00:00-04:00,0.03618175753981705,0.03749502483445403,0.034629133273459047,0.03654033690690994,347760000,0.0,0.0
1999-10-04 00:00:00-04:00,0.03773438915220628,0.03785361157078806,0.03677878885765117,0.03725658729672432,177600000,0.0,0.0
1999-10-05 00:00:00-04:00,0.03725659358994301,0.041078090065336484,0.03725659358994301,0.040838729590177536,478080000,0.0,0.0
1999-10-06 00:00:00-04:00,0.04095793627269554,0.04776454175496444,0.040600272510534524,0.04573503136634827,1508736000,0.0,0.0
1999-10-07 00:00:00-04:00,0.047645317253355295,0.047645317253355295,0.042510558624802845,0.04274991899728775,487296000,0.0,0.0
1999-10-08 00:00:00-04:00,0.04274992566068585,0.04621283827653959,0.04107807884763613,0.04489865526556969,398928000,0.0,0.0
1999-10-11 00:00:00-04:00,0.045257250157484955,0.04537647260445969,0.04251057980302471,0.043704625219106674,544464000,0.0,0.0
1999-10-12 00:00:00-04:00,0.0439439766131255,0.04442177848347734,0.042988372872421826,0.043107595294713974,322992000,0.0,0.0
1999-10-13 00:00:00-04:00,0.042629778493596934,0.042629778493596934,0.04107807001772482,0.041913535445928574,280368000,0.0,0.0
1999-10-14 00:00:00-04:00,0.04203276029250203,0.04203276029250203,0.04060027399669018,0.041078075766563416,192336000,0.0,0.0
1999-10-15 00:00:00-04:00,0.03904766329826497,0.041078090065336484,0.03892844085954467,0.040838729590177536,210720000,0.0,0.0
1999-10-18 00:00:00-04:00,0.04095793770875428,0.04095793770875428,0.03845062547984375,0.038689985871315,215184000,0.0,0.0
1999-10-19 00:00:00-04:00,0.03988403642341868,0.03988403642341868,0.036421123583286634,0.03713736683130264,308928000,0.0,0.0
1999-10-20 00:00:00-04:00,0.03773439628333518,0.03892844164070715,0.037137375312853924,0.03845063969492912,348720000,0.0,0.0
1999-10-21 00:00:00-04:00,0.03833140426386736,0.04024169221520424,0.037256578391238596,0.04024169221520424,382128000,0.0,0.0
1999-10-22 00:00:00-04:00,0.04012246671731975,0.042391337260511294,0.04012246671731975,0.041197292506694794,286752000,0.0,0.0
1999-10-25 00:00:00-04:00,0.04095793677424576,0.041555876524173814,0.03916686773300171,0.03916686773300171,213840000,0.0,0.0
1999-10-26 00:00:00-04:00,0.04083870812682644,0.044421761258065295,0.040600266791111395,0.042988356202840805,481248000,0.0,0.0
1999-10-27 00:00:00-04:00,0.04322680521028119,0.04346616560212172,0.04036091360484965,0.041078075766563416,214128000,0.0,0.0
1999-10-28 00:00:00-04:00,0.041316516138163874,0.04203275926862278,0.03892842636077723,0.03916686773300171,222768000,0.0,0.0
1999-10-29 00:00:00-04:00,0.039644680966161354,0.042988375227829945,0.039406239524921366,0.04227213189005852,330528000,0.0,0.0
1999-11-01 00:00:00-05:00,0.04155588065334702,0.0465705020786194,0.04155588065334702,0.04489865526556969,782544000,0.0,0.0
1999-11-02 00:00:00-05:00,0.04573502941653548,0.048003900091502176,0.04537645007229559,0.04776453971862793,837504000,0.0,0.0
1999-11-03 00:00:00-05:00,0.04967574905385821,0.05373568573132443,0.049317169667581366,0.05242150276899338,2011680000,0.0,0.0
1999-11-04 00:00:00-05:00,0.05301944648758096,0.05719860246027224,0.05301944648758096,0.05576520040631294,1260336000,0.0,0.0
1999-11-05 00:00:00-05:00,0.057317822894578596,0.05779562128515176,0.05134759784200613,0.053974129259586334,616368000,0.0,0.0
1999-11-08 00:00:00-05:00,0.05230229170976994,0.05707939161218307,0.050630448012440724,0.055526766926050186,470016000,0.0,0.0
1999-11-09 00:00:00-05:00,0.055407541961047455,0.055645983388929725,0.0525416497564604,0.05469037964940071,272352000,0.0,0.0
1999-11-10 00:00:00-05:00,0.05487013159453271,0.054929741098494064,0.053138675022739994,0.054213497787714005,144048000,0.0,0.0
1999-11-11 00:00:00-05:00,0.05421348968191611,0.060899954523080564,0.05301944467113954,0.05803406611084938,562704000,0.0,0.0
1999-11-12 00:00:00-05:00,0.06054230167065278,0.061139319092035294,0.05707938539288576,0.061139319092035294,501504000,0.0,0.0
1999-11-15 00:00:00-05:00,0.06155657758230584,0.06340817499527292,0.05898965951968855,0.05994526296854019,362208000,0.0,0.0
1999-11-16 00:00:00-05:00,0.06137776412068856,0.06687110335644107,0.06113931929068367,0.06567706167697906,723792000,0.0,0.0
1999-11-17 00:00:00-05:00,0.06687109354361707,0.07164727322623193,0.06591549000157008,0.06818436086177826,786384000,0.0,0.0
1999-11-18 00:00:00-05:00,0.06961685018148946,0.07021478997336493,0.06782578443100441,0.06842280179262161,235968000,0.0,0.0
1999-11-19 00:00:00-05:00,0.07666282990676636,0.08478270473153586,0.07642346946250306,0.08191680908203125,2165184000,0.0,0.0
1999-11-22 00:00:00-05:00,0.08400680915944024,0.08406641863740563,0.07690123502873357,0.08179755508899689,540192000,0.0,0.0
1999-11-23 00:00:00-05:00,0.07343833821353588,0.0767820315656803,0.0726028760906046,0.07594656944274902,553248000,0.0,0.0
1999-11-24 00:00:00-05:00,0.07558799680371926,0.07642345900104876,0.06794592148316665,0.07355757057666779,406848000,0.0,0.0
